x,y,time,xaccel,yaccel
23.46629799300168, 23.46629799300168, 0.026999950408935547, 1.059999942779541, -1.9800000190734863
24.403755178921475, 24.403755178921475, 0.029000043869018555, 0.6299999952316284, -1.8899999856948853
25.4327212695869, 25.4327212695869, 0.03099989891052246, -2.549999952316284, 1.7200000286102295
26.53895440176952, 26.53895440176952, 0.026999950408935547, -1.5099999904632568, 3.7699999809265137
27.454652980525942, 27.454652980525942, 0.02500009536743164, 2.2100000381469727, -0.17000000178813934
28.34643039900642, 28.34643039900642, 0.03800010681152344, -1.4900000095367432, 2.7200000286102295
29.714185408994194, 29.714185408994194, 0.02499985694885254, -1.3200000524520874, -1.0199999809265137
30.650030212375444, 30.650030212375444, 0.02499985694885254, -2.119999885559082, 2.140000104904175
31.521758427171658, 31.521758427171658, 0.02499985694885254, 3.1700000762939453, -0.8399999737739563
32.4272892414858, 32.4272892414858, 0.02499985694885254, -0.41999998688697815, -1.840000033378601
33.37141736330291, 33.37141736330291, 0.023999929428100586, -0.38999998569488525, 3.3499999046325684
34.22188403606652, 34.22188403606652, 0.026000022888183594, 2.2899999618530273, -1.9600000381469727
35.169047529389175, 35.169047529389175, 0.026999950408935547, 1.4800000190734863, -0.28999999165534973
36.067508845622214, 36.067508845622214, 0.026000022888183594, -2.3499999046325684, 1.5399999618530273
37.00014802086881, 37.00014802086881, 0.032000064849853516, 0.23999999463558197, -0.8899999856948853
38.14066688144322, 38.14066688144322, 0.02499985694885254, 2.7699999809265137, -0.3100000023841858
39.046159072416046, 39.046159072416046, 0.0280001163482666, -3.1600000858306885, 0.8500000238418579
40.0158469059757, 40.0158469059757, 0.03099989891052246, 0.8999999761581421, -0.6600000262260437
41.18822418044793, 41.18822418044793, 0.032000064849853516, -0.8600000143051147, -1.2999999523162842
42.35868164558574, 42.35868164558574, 0.0280001163482666, 1.0800000429153442, -4.269999980926514
43.34692616519622, 43.34692616519622, 0.0279998779296875, -1.690000057220459, 3.680000066757202
44.35021749409064, 44.35021749409064, 0.031000137329101562, -2.119999885559082, -0.019999999552965164
45.48591078716408, 45.48591078716408, 0.029999971389770508, -1.5199999809265137, -0.8799999952316284
46.55537096667165, 46.55537096667165, 0.0409998893737793, 1.1799999475479126, -4.230000019073486
48.04489487347431, 48.04489487347431, 0.0280001163482666, -0.07999999821186066, -0.6100000143051147
48.986759256140395, 48.986759256140395, 0.026999950408935547, 1.440000057220459, -4.989999771118164
49.996741640911885, 49.996741640911885, 0.0280001163482666, 2.4200000762939453, -0.49000000953674316
51.06401418075099, 51.06401418075099, 0.026000022888183594, -2.5299999713897705, 0.3400000035762787
52.030600100607565, 52.030600100607565, 0.026000022888183594, 2.5999999046325684, -0.7599999904632568
53.01214020788093, 53.01214020788093, 0.023000001907348633, 1.940000057220459, -4.329999923706055
53.88137597059064, 53.88137597059064, 0.026000022888183594, -0.07000000029802322, -2.2200000286102295
54.887913367882035, 54.887913367882035, 0.0280001163482666, -1.2799999713897705, 3.940000057220459
55.91286816256976, 55.91286816256976, 0.029999971389770508, 0.6700000166893005, -0.9200000166893005
57.0010475518637, 57.0010475518637, 0.02500009536743164, 2.380000114440918, -5.090000152587891
57.91796486480854, 57.91796486480854, 0.028999805450439453, -1.2899999618530273, -0.41999998688697815
59.01506547187419, 59.01506547187419, 0.029999971389770508, -1.8799999952316284, 1.659999966621399
60.09074138914834, 60.09074138914834, 0.024000167846679688, 0.9100000262260437, 0.699999988079071
60.97804995296468, 60.97804995296468, 0.02200007438659668, 1.7799999713897705, -4.730000019073486
61.80487990931181, 61.80487990931181, 0.02500009536743164, -3.490000009536743, 2.930000066757202
62.76236052988274, 62.76236052988274, 0.0279998779296875, -1.690000057220459, 2.369999885559082
63.794160208848204, 63.794160208848204, 0.031000137329101562, 1.7999999523162842, 0.949999988079071
64.94290718008021, 64.94290718008021, 0.032000064849853516, 1.090000033378601, -2.559999942779541
66.10552871476, 66.10552871476, 0.034999847412109375, -0.5199999809265137, -4.320000171661377
67.40409907046211, 67.40409907046211, 0.029000043869018555, -1.8799999952316284, 0.7400000095367432
68.51114162307573, 68.51114162307573, 0.031000137329101562, -2.299999952316284, 0.6899999976158142
69.66941454411983, 69.66941454411983, 0.029000043869018555, -1.1100000143051147, 4.800000190734863
70.72994815456642, 70.72994815456642, 0.03099989891052246, 1.090000033378601, -2.7899999618530273
71.89306898456792, 71.89306898456792, 0.02700018882751465, 0.9800000190734863, -1.4500000476837158
72.94733865712203, 72.94733865712203, 0.029999971389770508, 0.12999999523162842, -2.7200000286102295
74.05693221252565, 74.05693221252565, 0.029000043869018555, -0.949999988079071, -0.14000000059604645
75.15315371089154, 75.15315371089154, 0.029999971389770508, -0.3400000035762787, 1.7200000286102295
76.2633872728374, 76.2633872728374, 0.0279998779296875, 0.800000011920929, 2.6500000953674316
77.344742656079, 77.344742656079, 0.029999971389770508, 0.6600000262260437, -1.1299999952316284
78.43087012844443, 78.43087012844443, 0.031000137329101562, 1.0199999809265137, -4.829999923706055
79.54584034990093, 79.54584034990093, 0.029999971389770508, -0.36000001430511475, 0.27000001072883606
80.67138273844505, 80.67138273844505, 0.0280001163482666, 0.8600000143051147, -1.8200000524520874
81.72386609890091, 81.72386609890091, 0.028999805450439453, -1.3700000047683716, 2.819999933242798
82.78995685872202, 82.78995685872202, 0.0280001163482666, -1.0800000429153442, -0.25
83.83042514586666, 83.83042514586666, 0.03600001335144043, -0.8100000023841858, -2.740000009536743
85.19353906689163, 85.19353906689163, 0.029000043869018555, -1.149999976158142, -1.1799999475479126
86.27920384218304, 86.27920384218304, 0.029000043869018555, 0.019999999552965164, -3.5299999713897705
87.33792649434058, 87.33792649434058, 0.0279998779296875, -0.46000000834465027, 1.9700000286102295
88.35384731650502, 88.35384731650502, 0.026999950408935547, -2.4000000953674316, 0.8700000047683716
89.35310825189953, 89.35310825189953, 0.026000022888183594, -2.2300000190734863, 3.9800000190734863
90.32013912792547, 90.32013912792547, 0.02700018882751465, 0.41999998688697815, -3.569999933242798
91.30488702616339, 91.30488702616339, 0.029999971389770508, -0.47999998927116394, -0.07999999821186066
92.38686294079471, 92.38686294079471, 0.029999971389770508, -1.2100000381469727, 2.4600000381469727
93.54017166679475, 93.54017166679475, 0.029999971389770508, -2.740000009536743, 3.390000104904175
94.65411910512002, 94.65411910512002, 0.026000022888183594, 0.05000000074505806, 1.399999976158142
95.63806657845852, 95.63806657845852, 0.026000022888183594, 0.9200000166893005, -3.690000057220459
96.60773575797135, 96.60773575797135, 0.029000043869018555, 0.5799999833106995, -3.799999952316284
97.66644839246196, 97.66644839246196, 0.029999971389770508, -0.14000000059604645, -2.0799999237060547
98.77459967299986, 98.77459967299986, 0.03299999237060547, -0.8999999761581421, 1.409999966621399
